,top_p,top_k,modele,theme,prompt,genre_prompt,output
3752,top_p:0.75,top_k:100,xglm-2.9B,métré en métallerie,Je suis diplômé(e) de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3753,top_p:0.75,top_k:100,xglm-2.9B,métré en métallerie,Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3754,top_p:0.75,top_k:100,xglm-2.9B,métré en métallerie,Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement motivé·e et disponible.
3755,top_p:0.75,top_k:100,xglm-2.9B,métré en métallerie,Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis un très bon métallier et j'ai une bonne expérience dans le domaine de la métallurgie et je suis capable de travailler de façon autonome."
3756,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômé de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis sérieux, ponctuel et dynamique."
3757,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômé de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc'], Je suis diplômé de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ouvrier qualifié de l'industrie mécanique. Je suis également capable de me servir de ma formation professionnelle pour la vente et la maintenance.
3758,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômé de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je possède plusieurs qualités qui peuvent vous intéresser. - Je suis une personne dynamique, souriante, motivée, organisée et ponctuelle - j'ai des capacités manuelles et de gestion - je maîtrise le français et l'espagnol - je suis capable de travailler en équipe - je suis très à l'aise en milieu ouvert."
3759,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômée de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai une bonne expérience avec les outils de coupe, et le montage de machine, je me ferais un plaisir de travailler pour vous."
3760,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômée de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis disponible immédiatement, pour les jours de week-end et jours fériés. Je suis également disponible pour les travaux à la demande."
3761,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômée de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis disponible le soir et les samedis. J'ai une expérience de 6 ans dans ce domaine."
3762,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômé(e) de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ouvrier(euse) de métallerie. Si vous souhaitez en savoir davantage, n’hésitez pas à me contacter."
3763,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômé(e) de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ouvrier polyvalent en métallerie.
3764,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômé(e) de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis disponible."
3765,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. J'ai de l'expérience en fabrication d'outillage métallique ainsi que dans la pose d'outils de soudure.
3766,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car venant d'une formation en métallerie j'ai une certaine expérience et j'ai un certain niveau de compétences dans la réparation de métal.
3767,top_p:0.95,top_k:10,xglm-2.9B,métré en métallerie,Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de métré en métallerie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je possède une bonne expérience dans le domaine. Je suis également capable d'effectuer des travaux manuels et la pose de serrures. Merci d'avance"
3768,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis dynamique et ai toujours une bonne attitude pour travailler. J'ai une bonne expérience dans la gestion des dossiers et je suis doté d'un excellent sens de l'organisation et de la méthodologie."
3769,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis quelqu'un de sérieuse et dynamique."
3770,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc'], Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement organisé et sérieux.
3771,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai une expérience d'environ 3 ans en tant que conseillère de vente, ainsi que dans un environnement de vente et je suis très motivée. Merci."
3772,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai une bonne présentation et un très bon français."
3773,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3774,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3775,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car résident dans le secteur de Montréal.
3776,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3777,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, à mon avis, mon expérience et mes compétences vous conviendront."
3778,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement autonome et rigoureux.
3779,top_p:0.75,top_k:100,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, avec une expérience dans ce domaine, je serais apte à répondre à vos besoins et à vos attentes. N'hésitez pas à me contacter pour plus d'informations."
3780,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai une expérience en assurance, assurance auto et assurance vie. je suis également une personne très sociable et j'ai une bonne communication orale."
3781,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'aime la compagnie, le contact avec les clients, la communication.."
3782,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc'], Je suis diplômé de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement dynamique et organisé. Merci
3783,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3784,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car venant du milieu du conseil clientèle j'ai un bon niveau d'anglais et d'excellentes connaissances dans le domaine de la vente et je suis très dynamique et organisée.
3785,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis très motivé, j'ai le sens de l'organisation et une bonne capacité de travail."
3786,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai une expérience de 7 ans et j'ai une bonne compréhension des dossiers des clients. J'ai déjà réalisé des dossiers de réclamation, des devis, des contrats d'assurance et de protection juridique."
3787,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je me considère comme très organisé, dynamique et autonome. J'ai une bonne expérience en assurances."
3788,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis dynamique, rigoureuse et ponctuelle."
3789,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3790,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. J'ai aussi des connaissances en gestion.
3791,top_p:0.95,top_k:10,xglm-2.9B,conseil clientèle en assurances,Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de conseil clientèle en assurances et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis une personne sérieuse, honnête, dynamique et responsable et je veux être un bon collaborateur. Pour plus de renseignements, n'hésitez pas à me contacter."
3792,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car,je suis très organisé, organisé, je suis très ponctuel, très sérieux et j'aime le travail en équipe. Je possède la compétence de fabrication et le savoir faire pour travailler en production. Merci de me contacter."
3793,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car,j'ai fait un stage dans votre société et je m'entend bien avec les personnes."
3794,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai un diplôme en fabrication textile, j'ai 3 ans d'expérience en fabrication textile, je suis sérieux et je travaille dans le respect du client."
3795,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai un bon niveau de francais et anglais et une bonne connaissance de la technique de fabrication du tissu."
3796,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car,j'ai une bonne expérience dans la production textile et les techniques d'assemblage. Merci."
3797,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. je suis dynamique, j'aime travailler en équipe, j'ai l'habitude de me dépasser dans la réalisation d'un projet, je suis organisée et ponctuelle, j'ai de l'autonomie, je suis à l'aise en français et en anglais. Je possède un excellent niveau en mathématiques et physique-chimie, ainsi que de bonnes compétences en informatique."
3798,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis à la recherche d'un emploi.
3799,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai une expérience de 8 ans dans le secteur de la fabrication textile et je suis disponible immédiatement."
3800,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis responsable, sérieux, dynamique et ponctuel."
3801,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car,j'ai de la formation dans le domaine et je peux me présenter comme un·e très bon·e ouvrier·euse et je travaille très bien."
3802,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je recherche un emploi dans le domaine de la fabrication textile. Merci d'avoir pris le temps de lire ma candidature et d'avoir pris le temps de me contacter."
3803,top_p:0.75,top_k:100,xglm-2.9B,fabrication textile,Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3804,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai de nombreux contacts et j'aime les contacts. Merci d'agréer, monsieur, mes salutations distinguées."
3805,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis dynamique, ponctuel et disponible."
3806,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis très autonome, rigoureux et motivé."
3807,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3808,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement douée dans la fabrication d'un produit.
3809,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car coordonnatrice d'une équipe de production, j'ai un bon sens relationnel et un sens du travail en équipe. Je suis disponible et motivée pour un poste. Merci de me contacter. Cordialement."
3810,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis un bon ouvrier, j'ai le sens des responsabilités, et je sais faire preuve d'autonomie, je sais me faire respecter, je suis disponible pour travailler sur chantiers de constructions, sur chantiers de rénovations, de constructions, j'ai de l'expérience dans la vente, et j'ai de la disponibilité. J'ai aussi le goût du travail bien fait. Je suis très sérieux, je me tiens à la lettre."
3811,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3812,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis un jeune diplômé en école d'ingénieur en mécanique, je suis à la recherche d'un emploi dans la maintenance."
3813,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car venant de l'IUT de Rouen, je possède un bac+5 en enseignement des arts appliqués et je dispose d'une expérience professionnelle de 3 ans en tant qu'électricien et monteur. Je suis motivé·e par le poste de Technicien·ne d'Aide-Soignant·e dans le cadre du projet Eau du Futur (Réseau de Villes pour l'Équilibre et l'Économie de l'Eau), afin de participer aux travaux de construction et de mise en service d'un nouveau réseau d'épuration d'eau de ville. Je suis disponible à partir de septembre 2019"
3814,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis dynamique, souriante, j'aime travailler en équipe et je suis motivé. N'hésitez pas à me contacter et à me faire parvenir vos CV à l'adresse suivante : daniel.cohen@yahoo.com. Merci d'avance."
3815,top_p:0.95,top_k:10,xglm-2.9B,fabrication textile,Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de fabrication textile et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis à la recherche d'un emploi et je pense correspondre à votre offre. J'aimerais travailler avec vous.
3816,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai eu l'occasion d'assister à des salons. Je suis disponible."
3817,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc'], Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3818,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, comme vous le dites, j'ai une bonne connaissance du produit que je vends et j'ai une bonne connaissance des points de vente. J'ai déjà travaillé dans le secteur et je peux attester de mes compétences. Je suis disponible pour le poste et je peux me déplacer chez vous."
3819,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis dynamique, motivée et sérieuse."
3820,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3821,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car hygiène et ponctualité sont mes atouts. Je souhaiterais en savoir plus à ce sujet.
3822,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, à la fois passionné et professionnel. Je suis à la recherche d'un emploi dans le secteur alimentaire."
3823,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai des connaissances en vente et en qualité de service, et j'ai un excellent sens relationnel. Je sais m'adapter à un emploi de vendeur dans un magasin et j'ai des connaissances en informatique."
3824,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3825,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement dynamique et motivé·e.
